SUB_YEAR_WEEK,SUB_YEAR_WEEK_target,call_ALL_target,call_Burglary_target,WEEK,MONTH,YEAR,call_ALL,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,call_Armed subject,call_Assault,call_Burglar alarm,call_Burglary,call_Disturbance,call_Domestic,call_FW FIREWORKS,call_Fight,call_Loitering,call_Message delivery,call_Noise complaint,call_Possible drugs present,call_Prowler,call_Public Intoxication,call_Shots fired,call_Special residence patrol,call_Special watch,call_Stalking,call_Suspicious activity,call_Trespassing,call_Vandalism,call_Welfare check,disp_15-ARREST,disp_66-CANCEL,disp_9-VERBAL,disp_ADV-ADVICE GIVEN,disp_AST-ASSIST,disp_CI-CITY CITATION,disp_CLR-CLEARED BY DISPATCH,disp_CM-CIVIL MATTER,disp_COMP,disp_DISR,disp_Disregard,disp_Domestic Violence Report,disp_FA-FALSE ALARM,disp_FD-FOUNDED ALARM,disp_FI-FIELD INTERVIEW,disp_Gone on Arrival,disp_IRT Report,disp_K9 Report,disp_MC-STATE MISD CITATION,disp_MDT-BOLO'D MDT,disp_MSG-MESSAGE DELIVERED,disp_N25-NO CONTACT,disp_NR-NO REPORT,disp_Other,disp_PR-PROPERTY RETURNED,disp_RES-RESOLVED,disp_RF-REPORT FILED,disp_Runaway juvenile (entered NCIC),disp_SAT-SETTLED AMONG SELVES,disp_TES-TEST,disp_TI -TOW IN,disp_Truancy,disp_VA Hospital Alarm (Fire)
2009_4_ZONE7B,2009_5_ZONE7B,27,3,4,1,2009,20,5,5,2,0,4,2,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,3,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,4,0,0,2,5,0,0,0,0,0,0
2009_4_ZONE7C,2009_5_ZONE7C,12,0,4,1,2009,5,2,1,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0
2009_4_ZONE1B,2009_5_ZONE1B,20,6,4,1,2009,8,1,2,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0
2009_4_ZONE5A,2009_5_ZONE5A,16,2,4,1,2009,21,2,2,4,5,2,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,1,0,0,5,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,3,0,0,2,3,0,0,0,0,0,0
2009_4_ZONE4C,2009_5_ZONE4C,17,2,4,1,2009,22,2,1,0,6,4,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,4,0,0,3,2,0,0,0,0,0,0
2009_4_ZONE3D,2009_5_ZONE3D,16,2,4,1,2009,5,2,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
2009_4_ZONE2A,2009_5_ZONE2A,18,2,4,1,2009,17,9,2,1,1,3,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,3,0,0,0,1,7,0,0,0,0,0,0
2009_4_ZONE6B,2009_5_ZONE6B,10,0,4,1,2009,10,0,1,3,2,1,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0
2009_4_ZONE1C,2009_5_ZONE1C,20,0,4,1,2009,39,4,3,8,2,7,9,3,36,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,8,0,0,1,1,1,0,0,2,3,0,1,0,4,1,2,2,0,0,0,0,0,0,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,1,10,2,0,5,11,0,0,0,0,0,0
2009_4_ZONE6A,2009_5_ZONE6A,17,6,4,1,2009,14,1,1,4,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,0,0,0,0
2009_4_ZONE5B,2009_5_ZONE5B,33,4,4,1,2009,30,3,0,5,3,4,5,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,0,0,0,1,2,0,1,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,7,0,0,7,2,0,0,0,0,0,0
2009_4_ZONE4B,2009_5_ZONE4B,11,0,4,1,2009,4,1,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2009_4_ZONE1D,2009_5_ZONE1D,28,1,4,1,2009,26,2,2,4,4,4,2,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,1,0,1,0,3,0,2,4,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,6,0,0,2,4,0,0,0,0,0,0
2009_4_ZONE7D,2009_5_ZONE7D,1,0,4,1,2009,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_ZONE3C,2009_5_ZONE3C,19,4,4,1,2009,5,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
2009_4_ZONE3B,2009_5_ZONE3B,2,1,4,1,2009,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_4_ZONE2B,2009_5_ZONE2B,2,0,4,1,2009,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_ZONE1B,2009_6_ZONE1B,14,1,5,1,2009,20,4,4,2,5,2,2,1,15,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,3,2,0,2,6,0,0,0,0,0,0
2009_5_ZONE3E,2009_6_ZONE3E,78,4,5,1,2009,80,9,4,11,7,18,13,7,62,7,0,0,0,0,0,0,0,0,0,0,0,3,12,13,2,3,0,3,1,1,7,0,0,0,0,0,2,0,12,1,3,6,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,0,1,0,0,15,10,1,0,11,14,0,0,0,0,0,0
2009_5_ZONE1D,2009_6_ZONE1D,27,3,5,1,2009,28,3,4,3,2,2,7,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,2,1,0,0,0,0,0,3,0,2,0,3,4,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,6,4,1,0,2,4,0,0,0,0,0,0
2009_5_ZONE3C,2009_6_ZONE3C,17,1,5,1,2009,19,1,6,4,0,2,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,3,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,2,1,0,6,4,0,0,0,0,0,0
2009_5_ZONE5A,2009_6_ZONE5A,17,1,5,1,2009,16,2,3,2,1,3,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0
2009_5_ZONE7B,2009_6_ZONE7B,22,0,5,1,2009,27,2,1,7,3,3,7,1,21,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,1,0,0,0,0,5,0,0,1,0,0,0,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,0,6,5,0,0,0,0,0,0
2009_5_ZONE5B,2009_6_ZONE5B,45,2,5,1,2009,33,9,3,1,9,1,4,5,23,9,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,5,0,0,0,1,4,1,0,0,1,0,0,0,5,0,1,6,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1,7,7,0,0,5,6,0,0,0,0,0,0
2009_5_ZONE6A,2009_6_ZONE6A,25,3,5,1,2009,17,1,1,4,2,0,1,6,13,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,4,0,0,1,3,0,0,0,0,0,0
2009_5_ZONE1A,2009_6_ZONE1A,34,1,5,1,2009,17,3,4,1,2,1,2,3,14,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,1,2,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,3,0,0,4,4,0,0,0,0,0,0
2009_5_ZONE6B,2009_6_ZONE6B,17,3,5,1,2009,10,3,3,2,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2009_5_ZONE6C,2009_6_ZONE6C,27,4,5,1,2009,14,2,3,0,1,1,3,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0
2009_5_ZONE3B,2009_6_ZONE3B,3,0,5,1,2009,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009_5_ZONE4C,2009_6_ZONE4C,16,0,5,1,2009,17,2,2,2,4,3,4,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,0,0,0
2009_5_ZONE7C,2009_6_ZONE7C,8,0,5,1,2009,12,2,2,1,4,0,1,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0
2009_5_ZONE3D,2009_6_ZONE3D,12,1,5,1,2009,16,0,1,3,7,2,1,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,1,0,0,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,1,0,0,4,0,0,0,0,0,0
2009_5_ZONE2A,2009_6_ZONE2A,10,0,5,1,2009,18,4,2,3,3,2,2,1,14,3,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,3,0,0,1,3,0,0,0,0,0,0
2009_5_ZONE1C,2009_6_ZONE1C,34,2,5,1,2009,20,6,0,1,1,2,8,0,17,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,4,4,0,0,0,0,0,0
2009_5_ZONE4B,2009_6_ZONE4B,6,0,5,1,2009,11,2,0,3,1,1,3,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,1,3,0,0,0,0,0,0
2009_5_ZONE5C,2009_6_ZONE5C,10,0,5,1,2009,12,1,0,0,1,3,6,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,1,3,0,0,0,0,0,0
2009_5_ZONE7D,2009_6_ZONE7D,2,0,5,1,2009,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_ZONE2D,2009_6_ZONE2D,1,0,5,1,2009,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009_5_ZONE2B,2009_6_ZONE2B,1,0,5,1,2009,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_6_ZONE7B,2009_7_ZONE7B,21,2,6,2,2009,22,2,5,1,5,0,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,3,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,1,0,0,0,0,0,3,4,0,0,2,1,0,0,0,0,0,0
2009_6_ZONE3D,2009_7_ZONE3D,4,0,6,2,2009,12,0,1,2,1,2,4,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0
2009_6_ZONE3E,2009_7_ZONE3E,61,6,6,2,2009,78,8,10,14,9,6,7,12,0,66,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,9,0,0,0,2,10,3,1,1,3,0,0,0,5,6,5,5,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0,17,20,1,0,6,11,0,0,0,0,0,0
2009_6_ZONE5A,2009_7_ZONE5A,16,2,6,2,2009,17,3,1,4,0,3,1,2,0,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,2,3,0,0,2,2,0,0,0,0,0,0
2009_6_ZONE5B,2009_7_ZONE5B,43,5,6,2,2009,45,7,5,10,7,3,5,2,0,39,0,0,0,0,0,0,0,0,0,0,0,1,10,2,2,10,0,1,0,2,6,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,1,7,9,0,0,3,6,0,0,0,0,0,0
2009_6_ZONE1D,2009_7_ZONE1D,40,7,6,2,2009,27,3,3,7,3,1,2,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,1,0,1,2,0,0,1,0,4,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,3,0,0,9,2,0,0,0,0,0,0
2009_6_ZONE1C,2009_7_ZONE1C,41,8,6,2,2009,34,3,6,7,3,4,4,3,0,30,0,0,0,0,0,0,0,0,0,0,1,3,4,2,0,5,0,0,0,0,0,1,1,1,2,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,6,4,0,0,2,11,0,0,0,0,0,0
2009_6_ZONE6A,2009_7_ZONE6A,18,1,6,2,2009,25,3,2,2,3,3,6,5,0,24,0,0,0,0,0,0,0,0,0,0,1,0,13,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,1,0,0,4,4,0,0,0,0,0,0
2009_6_ZONE1A,2009_7_ZONE1A,33,0,6,2,2009,34,5,5,7,3,3,4,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,5,0,0,0,1,2,1,0,0,0,0,1,0,5,0,2,6,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,11,5,0,0,3,4,0,0,0,0,0,0
2009_6_ZONE6B,2009_7_ZONE6B,15,2,6,2,2009,17,3,2,2,3,3,1,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,5,0,0,0,4,0,0,0,0,0,0
2009_6_ZONE6C,2009_7_ZONE6C,40,1,6,2,2009,27,2,3,5,1,5,7,2,0,25,0,0,0,0,0,0,0,0,0,0,0,2,8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,5,5,0,0,3,3,0,0,0,0,0,0
2009_6_ZONE4C,2009_7_ZONE4C,14,0,6,2,2009,16,4,1,2,3,3,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
2009_6_ZONE3C,2009_7_ZONE3C,15,2,6,2,2009,17,3,2,3,2,0,2,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,2,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,1,0,0,0,0,0,2,2,0,0,2,3,0,0,0,0,0,0
2009_6_ZONE1B,2009_7_ZONE1B,15,1,6,2,2009,14,1,3,6,2,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0
2009_6_ZONE2A,2009_7_ZONE2A,16,0,6,2,2009,10,0,1,1,2,1,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
2009_6_ZONE5C,2009_7_ZONE5C,11,2,6,2,2009,10,0,0,5,2,0,3,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0,1,0,0
2009_6_ZONE4B,2009_7_ZONE4B,8,2,6,2,2009,6,0,0,1,2,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
2009_6_ZONE7C,2009_7_ZONE7C,4,0,6,2,2009,8,2,0,3,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2009_6_ZONE2B,2009_7_ZONE2B,3,0,6,2,2009,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_6_ZONE7D,2009_7_ZONE7D,1,0,6,2,2009,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009_6_ZONE2D,2009_7_ZONE2D,1,0,6,2,2009,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009_7_ZONE3E,2009_8_ZONE3E,49,9,7,2,2009,61,7,6,5,9,7,7,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,6,0,0,0,0,11,1,0,2,0,0,1,0,4,1,2,5,0,0,0,0,0,0,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,12,11,0,0,8,7,0,0,0,0,0,0
2009_7_ZONE6C,2009_8_ZONE6C,22,3,7,2,2009,40,4,8,2,3,4,3,13,0,37,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,7,0,0,0,1,2,0,1,2,0,0,1,0,2,2,0,5,0,0,0,0,0,0,1,0,0,0,0,3,11,0,0,0,0,0,0,0,0,6,6,0,0,9,1,0,0,0,0,0,0
2009_7_ZONE5A,2009_8_ZONE5A,20,9,7,2,2009,16,0,6,2,0,1,1,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,1,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,0,0,1,4,0,0,0,0,0,0
2009_7_ZONE5B,2009_8_ZONE5B,40,3,7,2,2009,43,6,6,4,4,5,7,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,3,0,0,0,1,2,6,0,1,1,0,1,0,6,2,0,4,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,9,12,0,0,5,6,0,0,0,0,0,0
2009_7_ZONE1D,2009_8_ZONE1D,24,1,7,2,2009,40,9,7,3,8,3,4,5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,8,0,0,0,1,2,0,1,1,0,0,1,0,2,3,0,5,0,0,0,0,0,0,1,0,0,0,0,4,7,0,0,0,0,0,0,0,0,6,6,0,0,5,10,0,0,0,0,0,0
2009_7_ZONE7B,2009_8_ZONE7B,24,0,7,2,2009,21,3,4,4,4,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,6,0,0,4,4,0,0,0,0,0,0
2009_7_ZONE7C,2009_8_ZONE7C,5,0,7,2,2009,4,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009_7_ZONE4B,2009_8_ZONE4B,12,1,7,2,2009,8,3,2,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
2009_7_ZONE1C,2009_8_ZONE1C,23,1,7,2,2009,41,5,5,7,6,7,3,2,0,35,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,8,0,0,1,0,3,0,0,0,0,0,0,0,4,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,10,0,0,4,15,0,0,0,0,0,0
2009_7_ZONE4C,2009_8_ZONE4C,16,5,7,2,2009,14,3,3,4,2,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,2,0,0,2,4,0,0,0,0,0,0
2009_7_ZONE6A,2009_8_ZONE6A,10,0,7,2,2009,18,1,3,7,1,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,1,0,2,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0
