Subzone,YEAR_WEEK,SUB_YEAR_WEEK,All_comp,FalseAlarm_comp,Arrest_comp,Cleared_comp,NoContact_comp,NoReport_comp,Resolved_comp,Filed_comp,Calls_comp,BurgAlarm_comp,Suspicious_comp,Shots_comp,Intox_comp,Drugs_comp,Assault_comp,Armed_comp,Disturb_comp,Fireworks_comp,Noise_comp,Stalking_comp,PredictedBurg,ActualBurg,BurgStatus,BurgStatus2
ZONE3E,2009_16,2009_16_ZONE3E,420,36,18,0,72,72,30,114,432,96,48,24,6,0,0,0,6,0,96,0,6,8,1,1
ZONE4B,2009_16,2009_16_ZONE4B,7,4,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ZONE4C,2009_16,2009_16_ZONE4C,72,16,0,0,4,8,20,12,72,8,4,0,0,4,0,0,16,0,0,0,0,1,1,0
ZONE5A,2009_16,2009_16_ZONE5A,130,5,0,0,10,40,20,30,140,15,40,0,0,15,0,0,0,0,25,0,1,0,0,0
ZONE5B,2009_16,2009_16_ZONE5B,228,12,0,0,48,54,42,42,234,24,48,12,6,0,0,0,6,0,42,0,2,3,1,1
ZONE5C,2009_16,2009_16_ZONE5C,100,20,0,0,25,25,10,0,105,0,20,10,0,0,0,5,10,0,30,0,1,0,0,0
ZONE5D,2009_16,2009_16_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2009_16,2009_16_ZONE6A,16,8,0,0,0,4,2,2,16,0,2,0,0,2,0,0,0,0,0,0,0,2,1,1
ZONE6B,2009_16,2009_16_ZONE6B,111,27,9,0,15,15,27,0,120,0,9,0,0,3,0,0,9,0,33,0,0,0,0,0
ZONE6C,2009_16,2009_16_ZONE6C,176,24,24,0,32,16,8,24,184,16,16,0,0,0,8,0,8,0,24,0,4,2,1,1
ZONE7B,2009_16,2009_16_ZONE7B,30,6,2,0,2,6,4,2,32,4,4,0,0,0,0,4,2,0,4,0,1,0,0,0
ZONE7C,2009_16,2009_16_ZONE7C,15,3,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0
ZONE7D,2009_16,2009_16_ZONE7D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2009_17,2009_17_ZONE1A,329,14,14,7,35,98,14,91,343,77,56,21,7,21,28,0,21,0,7,0,0,1,1,0
ZONE1B,2009_17,2009_17_ZONE1B,225,9,0,9,63,54,27,18,225,0,27,9,0,9,9,0,9,0,108,0,3,0,0,0
ZONE1C,2009_17,2009_17_ZONE1C,270,30,10,0,50,40,40,60,290,20,40,20,0,0,20,0,0,0,10,30,0,1,1,0
ZONE1D,2009_17,2009_17_ZONE1D,504,90,27,9,72,99,36,72,522,36,27,0,9,0,9,0,63,0,90,0,1,3,1,1
ZONE2A,2009_17,2009_17_ZONE2A,44,16,0,0,12,8,4,0,48,0,12,0,4,0,0,0,4,0,0,0,0,0,0,0
ZONE2B,2009_17,2009_17_ZONE2B,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2009_17,2009_17_ZONE2D,4,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ZONE3B,2009_17,2009_17_ZONE3B,4,0,0,0,0,4,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE3C,2009_17,2009_17_ZONE3C,138,24,6,12,6,6,12,42,144,48,0,0,0,0,0,0,18,0,18,0,0,5,1,1
ZONE3D,2009_17,2009_17_ZONE3D,119,21,0,7,7,21,7,42,126,42,14,0,0,7,0,0,14,0,0,0,1,3,1,1
ZONE3E,2009_17,2009_17_ZONE3E,558,36,48,0,72,114,72,96,594,72,36,6,12,6,12,0,48,0,114,18,11,6,1,1
ZONE4B,2009_17,2009_17_ZONE4B,16,6,0,0,4,4,0,1,17,1,2,2,0,0,1,0,1,0,2,0,0,0,0,0
ZONE4C,2009_17,2009_17_ZONE4C,84,28,4,0,8,8,0,8,84,4,16,0,8,0,0,0,4,0,0,0,0,0,0,0
ZONE5A,2009_17,2009_17_ZONE5A,120,0,5,0,5,40,10,15,125,10,15,5,0,0,0,0,5,0,40,0,1,1,1,0
ZONE5B,2009_17,2009_17_ZONE5B,294,18,24,0,48,60,6,90,312,54,36,30,0,0,6,0,84,0,18,6,5,2,1,1
ZONE5C,2009_17,2009_17_ZONE5C,40,0,0,10,15,10,0,0,45,0,15,0,0,5,0,0,0,0,5,0,0,1,1,0
ZONE5D,2009_17,2009_17_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2009_17,2009_17_ZONE6A,22,6,0,0,0,6,0,2,22,2,0,0,2,0,0,0,0,0,8,0,0,0,0,0
ZONE6B,2009_17,2009_17_ZONE6B,57,21,0,0,9,3,6,3,66,0,15,0,0,3,0,0,0,0,15,0,1,0,0,0
ZONE6C,2009_17,2009_17_ZONE6C,280,8,0,8,24,72,32,48,288,32,40,0,8,0,0,0,32,0,24,0,0,4,1,1
ZONE7B,2009_17,2009_17_ZONE7B,66,10,0,0,10,20,12,4,68,8,8,0,2,2,0,0,6,0,14,0,1,1,1,0
ZONE7C,2009_17,2009_17_ZONE7C,18,6,0,0,0,3,3,0,21,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0
ZONE7D,2009_17,2009_17_ZONE7D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2009_18,2009_18_ZONE1A,238,28,0,0,28,91,21,28,245,0,28,7,7,7,7,7,63,0,21,0,0,0,0,0
ZONE1B,2009_18,2009_18_ZONE1B,180,0,0,0,9,27,36,36,216,27,9,0,0,18,0,0,45,0,63,0,4,3,1,1
ZONE1C,2009_18,2009_18_ZONE1C,320,40,20,0,40,50,20,70,350,30,70,0,0,0,0,0,30,0,0,0,0,0,0,0
ZONE1D,2009_18,2009_18_ZONE1D,423,72,45,18,45,27,54,72,432,36,18,0,0,18,9,9,45,0,27,0,3,1,1,0
ZONE2A,2009_18,2009_18_ZONE2A,56,16,4,0,8,8,4,4,56,0,12,0,0,4,0,0,0,0,8,4,0,0,0,0
ZONE2B,2009_18,2009_18_ZONE2B,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2009_18,2009_18_ZONE2D,5,1,0,0,2,1,0,0,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ZONE3B,2009_18,2009_18_ZONE3B,10,4,0,2,2,2,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE3C,2009_18,2009_18_ZONE3C,132,36,6,0,18,36,12,12,132,6,30,0,0,0,0,0,6,0,24,0,0,0,0,0
ZONE3D,2009_18,2009_18_ZONE3D,42,7,0,0,7,7,7,7,42,7,7,0,0,0,0,0,0,0,0,7,0,1,1,0
ZONE3E,2009_18,2009_18_ZONE3E,624,36,24,12,144,78,72,138,660,114,60,36,24,12,0,0,60,0,138,6,5,11,1,1
ZONE4B,2009_18,2009_18_ZONE4B,15,5,0,0,0,4,1,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ZONE4C,2009_18,2009_18_ZONE4C,52,24,0,0,4,0,4,12,52,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0
ZONE5A,2009_18,2009_18_ZONE5A,115,20,5,0,5,30,25,10,120,15,0,0,5,0,0,0,5,0,40,0,0,1,1,0
ZONE5B,2009_18,2009_18_ZONE5B,198,24,12,6,18,6,30,66,198,60,18,0,0,0,0,0,18,0,18,0,3,5,1,1
ZONE5C,2009_18,2009_18_ZONE5C,90,10,0,5,10,25,20,5,95,0,10,10,0,0,0,0,5,0,15,5,1,0,0,0
ZONE5D,2009_18,2009_18_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2009_18,2009_18_ZONE6A,20,4,0,0,2,6,0,2,20,2,4,2,0,2,0,0,2,0,2,0,0,0,0,0
ZONE6B,2009_18,2009_18_ZONE6B,72,24,3,0,3,21,6,3,75,0,21,0,0,3,0,0,3,0,6,0,1,1,1,0
ZONE6C,2009_18,2009_18_ZONE6C,296,72,8,0,16,80,16,24,320,16,8,0,8,24,0,0,24,0,24,0,0,0,0,0
ZONE7B,2009_18,2009_18_ZONE7B,46,6,0,0,4,14,6,10,50,8,8,2,0,0,4,0,2,0,6,2,0,1,1,0
ZONE7C,2009_18,2009_18_ZONE7C,27,6,0,3,3,6,0,6,27,9,3,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE7D,2009_18,2009_18_ZONE7D,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2009_19,2009_19_ZONE1A,175,63,14,0,42,14,21,7,175,0,14,7,14,7,7,0,14,0,7,0,0,0,0,0
ZONE1B,2009_19,2009_19_ZONE1B,297,27,9,0,54,45,18,63,324,45,45,36,9,0,9,0,27,0,45,0,2,4,1,1
ZONE1C,2009_19,2009_19_ZONE1C,320,50,30,10,30,80,20,40,320,10,30,30,0,0,10,10,30,0,20,0,1,0,0,0
ZONE1D,2009_19,2009_19_ZONE1D,396,45,9,0,27,81,54,63,414,45,36,9,9,0,0,9,72,0,36,0,1,3,1,1
ZONE2A,2009_19,2009_19_ZONE2A,104,32,0,0,8,20,16,8,104,12,4,0,4,0,0,0,4,0,0,0,0,0,0,0
ZONE2B,2009_19,2009_19_ZONE2B,3,2,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2009_19,2009_19_ZONE2D,4,1,0,0,0,2,0,1,4,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
ZONE3B,2009_19,2009_19_ZONE3B,6,0,0,0,0,6,0,0,6,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE3C,2009_19,2009_19_ZONE3C,126,30,0,0,12,24,12,24,126,30,12,0,6,6,0,0,6,0,12,0,0,0,0,0
ZONE3D,2009_19,2009_19_ZONE3D,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0
ZONE3E,2009_19,2009_19_ZONE3E,540,18,42,0,66,60,102,102,558,78,54,18,12,12,0,0,12,0,138,0,5,5,1,1
ZONE4B,2009_19,2009_19_ZONE4B,10,2,0,1,2,1,0,1,10,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0
ZONE4C,2009_19,2009_19_ZONE4C,60,20,4,0,12,16,0,0,60,0,4,0,0,8,0,0,8,0,0,0,0,0,0,0
ZONE5A,2009_19,2009_19_ZONE5A,110,5,5,0,15,25,30,0,110,5,5,0,5,5,0,0,5,0,60,0,0,0,0,0
ZONE5B,2009_19,2009_19_ZONE5B,300,30,12,0,72,60,66,24,312,12,30,18,0,6,6,0,12,0,36,6,2,3,1,1
ZONE5C,2009_19,2009_19_ZONE5C,55,0,0,0,5,0,10,35,55,15,5,0,0,0,0,0,5,0,0,0,1,1,1,0
ZONE5D,2009_19,2009_19_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2009_19,2009_19_ZONE6A,26,14,0,0,4,0,4,2,26,0,2,0,0,0,0,0,0,0,4,2,1,0,0,0
ZONE6B,2009_19,2009_19_ZONE6B,36,3,0,0,6,6,6,9,39,3,9,0,0,3,0,0,0,0,12,0,1,1,1,0
ZONE6C,2009_19,2009_19_ZONE6C,312,48,0,8,64,64,24,48,320,8,32,0,0,24,0,0,56,0,72,8,3,0,0,0
ZONE7B,2009_19,2009_19_ZONE7B,60,6,6,2,4,10,2,16,64,6,6,10,0,0,4,0,4,0,8,0,6,0,0,0
ZONE7C,2009_19,2009_19_ZONE7C,15,9,0,0,3,3,0,0,15,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
ZONE7D,2009_19,2009_19_ZONE7D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2009_2,2009_2_ZONE1A,294,28,14,0,28,42,49,63,308,28,35,0,0,0,0,0,21,0,35,0,0,0,0,0
ZONE1B,2009_2,2009_2_ZONE1B,90,9,9,0,9,18,9,0,90,0,9,0,0,0,0,0,0,0,27,0,0,0,0,0
ZONE1C,2009_2,2009_2_ZONE1C,340,30,10,10,50,70,40,90,350,30,70,0,0,10,20,0,10,0,0,0,0,0,0,0
ZONE1D,2009_2,2009_2_ZONE1D,288,36,18,9,27,63,36,36,306,27,27,9,9,0,27,0,9,0,27,0,0,0,0,0
ZONE2A,2009_2,2009_2_ZONE2A,48,4,4,0,8,16,8,0,52,4,16,0,4,0,0,4,8,0,0,0,0,0,0,0
ZONE2B,2009_2,2009_2_ZONE2B,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2009_2,2009_2_ZONE2D,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2009_2,2009_2_ZONE3B,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2009_2,2009_2_ZONE3C,42,18,0,0,18,0,6,0,42,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0
ZONE3D,2009_2,2009_2_ZONE3D,63,21,0,0,7,21,0,0,63,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3E,2009_2,2009_2_ZONE3E,348,6,6,0,48,66,54,54,384,36,48,6,6,0,12,0,6,0,90,0,0,0,0,0
ZONE4B,2009_2,2009_2_ZONE4B,12,3,0,0,0,5,3,0,12,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
ZONE4C,2009_2,2009_2_ZONE4C,76,32,4,0,4,4,12,4,80,4,20,0,0,0,0,0,12,0,4,0,0,0,0,0
ZONE5A,2009_2,2009_2_ZONE5A,60,5,5,0,10,5,15,10,65,5,10,0,5,15,0,0,5,0,10,0,0,0,0,0
ZONE5B,2009_2,2009_2_ZONE5B,174,6,18,0,18,54,12,42,174,24,18,6,6,0,6,0,6,0,6,6,0,1,1,0
ZONE5C,2009_2,2009_2_ZONE5C,50,10,0,0,0,25,10,5,50,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0
ZONE5D,2009_2,2009_2_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2009_2,2009_2_ZONE6A,24,8,4,0,2,2,2,2,24,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE6B,2009_2,2009_2_ZONE6B,36,15,0,0,0,3,0,6,42,3,12,0,3,0,0,0,0,0,6,0,1,0,0,0
ZONE6C,2009_2,2009_2_ZONE6C,208,48,0,8,24,64,24,32,208,16,8,0,0,0,0,0,8,0,32,0,0,0,0,0
ZONE7B,2009_2,2009_2_ZONE7B,44,12,2,0,2,12,6,6,46,6,12,0,2,0,0,0,2,0,0,0,0,0,0,0
ZONE7C,2009_2,2009_2_ZONE7C,15,3,3,0,6,0,3,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ZONE7D,2009_2,2009_2_ZONE7D,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2009_20,2009_20_ZONE1A,161,14,7,7,28,35,21,21,168,14,21,14,0,0,0,0,28,0,21,7,2,0,0,0
ZONE1B,2009_20,2009_20_ZONE1B,198,0,9,0,45,45,18,45,225,27,63,0,9,36,18,9,18,0,9,18,0,2,1,1
ZONE1C,2009_20,2009_20_ZONE1C,280,20,20,0,30,80,0,70,290,10,80,0,0,20,20,0,10,0,30,10,0,1,1,0
ZONE1D,2009_20,2009_20_ZONE1D,306,36,0,0,45,54,63,36,342,0,81,0,0,0,9,0,27,0,36,0,3,1,1,0
ZONE2A,2009_20,2009_20_ZONE2A,88,12,4,0,8,8,8,28,96,16,16,0,12,8,0,0,8,0,12,0,0,0,0,0
ZONE2B,2009_20,2009_20_ZONE2B,2,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2009_20,2009_20_ZONE2D,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE3B,2009_20,2009_20_ZONE3B,10,2,0,0,2,2,0,0,12,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE3C,2009_20,2009_20_ZONE3C,84,24,0,0,12,24,6,12,90,6,12,0,0,0,12,0,0,0,18,0,1,0,0,0
ZONE3D,2009_20,2009_20_ZONE3D,49,7,0,7,0,7,0,7,56,7,0,0,0,0,7,0,0,0,0,0,0,1,1,0
ZONE3E,2009_20,2009_20_ZONE3E,414,72,24,0,36,60,60,78,438,42,66,0,12,12,12,6,24,0,60,6,3,5,1,1
ZONE4B,2009_20,2009_20_ZONE4B,8,1,0,0,0,2,1,4,8,4,0,0,0,0,0,0,1,0,0,0,2,1,1,0
ZONE4C,2009_20,2009_20_ZONE4C,36,12,0,0,8,4,4,4,36,4,8,0,0,4,4,0,0,0,0,0,0,0,0,0
ZONE5A,2009_20,2009_20_ZONE5A,45,10,0,0,5,5,10,10,45,0,0,0,0,5,0,0,5,0,15,0,4,0,0,0
ZONE5B,2009_20,2009_20_ZONE5B,258,12,30,6,54,30,36,30,264,6,30,18,0,0,12,12,12,0,30,6,3,2,1,1
ZONE5C,2009_20,2009_20_ZONE5C,70,15,5,0,15,0,15,5,70,0,5,0,0,0,0,0,5,0,15,0,2,1,1,0
ZONE5D,2009_20,2009_20_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2009_20,2009_20_ZONE6A,44,8,0,0,4,14,2,6,44,8,2,0,0,0,4,0,4,0,6,0,0,1,1,0
ZONE6B,2009_20,2009_20_ZONE6B,72,3,6,6,3,27,12,3,72,3,12,3,0,3,0,0,3,0,3,0,2,1,1,0
ZONE6C,2009_20,2009_20_ZONE6C,232,40,8,0,56,16,40,64,232,32,48,0,8,0,0,8,8,0,0,0,0,3,1,1
ZONE7B,2009_20,2009_20_ZONE7B,82,20,2,0,10,4,10,22,84,20,12,0,2,0,0,0,2,0,0,6,2,6,1,1
ZONE7C,2009_20,2009_20_ZONE7C,21,0,3,0,0,9,3,3,21,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
ZONE7D,2009_20,2009_20_ZONE7D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZONE1A,2009_21,2009_21_ZONE1A,196,7,14,7,21,77,21,14,210,21,28,0,28,0,21,0,0,0,14,0,0,2,1,1
ZONE1B,2009_21,2009_21_ZONE1B,189,36,0,9,36,0,9,45,198,18,45,9,0,0,0,0,9,0,54,0,1,0,0,0
ZONE1C,2009_21,2009_21_ZONE1C,420,50,30,10,10,60,0,100,470,20,110,40,20,10,30,0,10,0,30,0,2,0,0,0
ZONE1D,2009_21,2009_21_ZONE1D,468,63,27,0,99,54,72,63,477,54,72,18,18,9,0,9,36,0,27,0,2,3,1,1
ZONE2A,2009_21,2009_21_ZONE2A,56,4,0,0,0,12,16,12,56,0,16,0,0,4,0,0,4,0,12,0,0,0,0,0
ZONE2B,2009_21,2009_21_ZONE2B,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2009_21,2009_21_ZONE2D,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2009_21,2009_21_ZONE3B,8,2,0,0,2,2,2,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2009_21,2009_21_ZONE3C,108,30,12,0,6,0,18,12,114,6,0,0,0,0,0,0,0,0,24,12,1,1,1,0
ZONE3D,2009_21,2009_21_ZONE3D,84,21,0,0,14,14,21,0,84,0,7,7,0,7,0,0,0,0,14,0,2,0,0,0
ZONE3E,2009_21,2009_21_ZONE3E,348,12,24,0,96,90,42,48,360,48,24,0,0,18,12,6,24,0,66,0,4,3,1,1
ZONE4B,2009_21,2009_21_ZONE4B,16,1,1,0,2,4,2,5,16,5,3,1,0,0,0,0,0,0,0,0,1,2,1,1
ZONE4C,2009_21,2009_21_ZONE4C,68,16,4,0,12,0,12,4,76,0,20,0,0,0,0,0,12,0,0,0,0,0,0,0
ZONE5A,2009_21,2009_21_ZONE5A,130,10,0,5,10,20,20,35,130,15,0,10,0,0,5,0,55,0,10,0,1,4,1,1
ZONE5B,2009_21,2009_21_ZONE5B,198,18,6,0,12,24,48,48,216,12,12,6,6,0,18,0,60,0,24,0,3,3,1,1
ZONE5C,2009_21,2009_21_ZONE5C,75,20,0,10,5,10,0,20,75,20,10,0,0,0,5,0,0,0,0,0,0,2,1,1
ZONE5D,2009_21,2009_21_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2009_21,2009_21_ZONE6A,38,2,0,2,2,12,10,4,42,6,14,0,0,0,0,0,12,0,0,0,1,0,0,0
ZONE6B,2009_21,2009_21_ZONE6B,48,6,0,3,12,6,0,3,54,6,6,0,0,0,0,0,3,0,15,0,0,2,1,1
ZONE6C,2009_21,2009_21_ZONE6C,312,112,16,0,16,64,72,16,320,24,24,0,0,0,0,8,56,0,24,0,1,0,0,0
ZONE7B,2009_21,2009_21_ZONE7B,48,12,0,2,2,12,2,12,52,6,10,0,0,0,2,0,0,0,2,4,3,2,1,1
ZONE7C,2009_21,2009_21_ZONE7C,27,12,0,0,6,0,0,3,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE7D,2009_21,2009_21_ZONE7D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE1A,2009_22,2009_22_ZONE1A,245,56,14,0,49,42,28,14,259,14,42,7,7,0,0,21,35,0,14,7,2,0,0,0
ZONE1B,2009_22,2009_22_ZONE1B,198,36,0,0,18,9,45,27,207,9,27,0,0,18,0,0,27,0,63,0,1,1,1,0
ZONE1C,2009_22,2009_22_ZONE1C,420,70,0,0,60,80,50,80,430,20,30,0,0,20,20,0,70,0,60,0,0,2,1,1
ZONE1D,2009_22,2009_22_ZONE1D,387,54,18,0,27,81,54,54,414,36,54,9,0,9,9,0,18,0,63,0,2,2,1,1
ZONE2A,2009_22,2009_22_ZONE2A,56,24,4,0,4,12,4,4,56,0,8,0,0,0,0,0,12,0,0,0,1,0,0,0
ZONE2B,2009_22,2009_22_ZONE2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2009_22,2009_22_ZONE2D,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ZONE3B,2009_22,2009_22_ZONE3B,6,0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE3C,2009_22,2009_22_ZONE3C,138,30,12,0,12,12,18,24,144,6,6,0,0,0,0,0,0,0,48,0,1,1,1,0
ZONE3D,2009_22,2009_22_ZONE3D,70,7,0,7,7,7,0,42,70,28,0,0,0,0,0,0,21,0,0,0,0,2,1,1
ZONE3E,2009_22,2009_22_ZONE3E,552,60,30,0,78,36,102,90,606,54,54,12,18,12,0,6,18,0,126,30,3,4,1,1
ZONE4B,2009_22,2009_22_ZONE4B,8,0,0,0,1,3,0,4,8,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE4C,2009_22,2009_22_ZONE4C,48,28,0,0,0,4,8,0,52,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0
ZONE5A,2009_22,2009_22_ZONE5A,80,0,0,0,25,10,5,20,85,5,20,0,0,0,0,0,5,0,35,0,0,1,1,0
ZONE5B,2009_22,2009_22_ZONE5B,252,12,18,0,36,66,30,30,264,42,42,18,6,0,0,0,36,0,36,0,1,3,1,1
ZONE5C,2009_22,2009_22_ZONE5C,85,10,5,0,0,35,10,5,90,0,5,5,0,15,0,0,5,0,10,10,0,0,0,0
ZONE5D,2009_22,2009_22_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2009_22,2009_22_ZONE6A,32,14,2,0,4,4,2,4,32,8,4,0,0,0,0,0,2,0,0,0,0,1,1,0
ZONE6B,2009_22,2009_22_ZONE6B,39,3,0,0,3,15,0,6,42,0,6,3,0,0,0,0,0,0,3,0,1,0,0,0
ZONE6C,2009_22,2009_22_ZONE6C,240,24,0,8,32,64,40,32,248,16,16,0,0,8,0,0,32,0,32,8,2,1,1,0
ZONE7B,2009_22,2009_22_ZONE7B,70,6,2,0,6,22,8,12,74,12,14,0,0,0,0,2,6,0,8,0,2,3,1,1
ZONE7C,2009_22,2009_22_ZONE7C,33,9,3,0,6,3,0,3,33,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0
ZONE7D,2009_22,2009_22_ZONE7D,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2009_23,2009_23_ZONE1A,315,14,7,14,42,77,42,28,371,49,91,0,7,7,7,0,42,0,14,7,1,2,1,1
ZONE1B,2009_23,2009_23_ZONE1B,234,45,9,0,27,27,72,27,252,9,45,27,0,0,0,0,18,0,72,0,0,1,1,0
ZONE1C,2009_23,2009_23_ZONE1C,310,20,20,0,20,60,60,50,340,60,30,10,0,0,10,0,0,0,20,0,0,0,0,0
ZONE1D,2009_23,2009_23_ZONE1D,486,36,18,9,63,90,108,63,522,27,63,9,18,27,0,18,9,0,99,0,6,2,1,1
ZONE2A,2009_23,2009_23_ZONE2A,80,32,0,0,8,12,12,12,80,4,24,0,0,0,0,0,4,0,8,0,0,1,1,0
ZONE2B,2009_23,2009_23_ZONE2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2009_23,2009_23_ZONE2D,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2009_23,2009_23_ZONE3B,8,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2009_23,2009_23_ZONE3C,144,42,0,0,30,6,18,30,150,36,24,0,0,0,0,0,6,0,36,0,0,1,1,0
ZONE3D,2009_23,2009_23_ZONE3D,70,0,0,0,14,14,7,14,77,21,0,0,0,7,0,0,0,0,21,0,1,0,0,0
ZONE3E,2009_23,2009_23_ZONE3E,450,24,12,0,36,108,84,102,474,72,54,0,12,12,18,0,54,0,54,12,4,3,1,1
ZONE4B,2009_23,2009_23_ZONE4B,17,6,0,1,3,1,0,1,18,1,4,0,0,1,0,0,3,0,0,0,1,0,0,0
ZONE4C,2009_23,2009_23_ZONE4C,80,24,0,0,20,4,12,8,80,4,12,0,8,0,8,0,8,0,0,0,0,0,0,0
ZONE5A,2009_23,2009_23_ZONE5A,65,5,0,5,10,15,5,5,70,0,0,0,0,15,0,0,5,0,20,0,0,0,0,0
ZONE5B,2009_23,2009_23_ZONE5B,258,12,6,6,54,60,30,42,282,24,48,12,0,12,0,0,18,0,42,0,0,1,1,0
ZONE5C,2009_23,2009_23_ZONE5C,85,10,0,5,25,15,15,5,85,0,10,5,0,0,10,0,0,0,5,0,1,0,0,0
ZONE5D,2009_23,2009_23_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
